Company Name,Address,Phone,Email,Website,Category,Rating,Reviews Count,Business Hours,Facebook,Instagram,LinkedIn,Twitter,YouTube,TikTok,Social Media Links,Lead Score,Lead Status,Lead Source,Data Completeness
ILI.DIGITAL Lahore,"DHA business hub, Block D, Main Broadway, DHA Phase 8, Lahore, 54792, Pakistan", 321 4224534,,https://ili.digital/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
NeeFox® – Best IT Solutions Company,+92 306 1408500, 306 1408500,,https://neefox.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,https://x.com/start-a-conversation/,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co | Twitter: https://x.com/start-a-conversation/,86,Hot,Google Maps,69.2%
Cherry Byte Technologies,"1st Floor; 43, L, COMPLEX PLAZA, MM Alam Rd, Block L Gulberg 2, Lahore, 54000, Pakistan", 313 8490696,,https://thecherrybyte.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Minmax Technologies. Software House,"G89V+GWQ, Block E1 Block E 1 Gulberg III, Lahore, Pakistan", 333 3314568,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Code District,"119-D, O Block Gulberg 2, Lahore, Pakistan",0423232429,,https://www.codedistrict.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Al-Burraq Technologies (PVT) LTD,"49-C, Lahore Cantt, Commercial Area Cavalry Ground, Lahore, Pakistan",+1 415-449-9415,,http://www.al-burraq.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Red Code Technology | Software House | Lahore,"F-30, Shama Plaza, Lahore – Kasur Rd, Ichhra Lahore, 54000, Pakistan", 309 4716605,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Website and Software Developers in Lahore - Attrayant Designs Pvt Ltd,"78-K, Commercial, Sector K Dha Phase 1, Lahore, 54000, Pakistan", 322 4995562,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Triumph Tech AU,"177 A1 Block St, Block A1 Block A 1 Gulberg III, Lahore, Pakistan", 313 1478786,,http://www.triumphtech.com.au/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Macrosoft Pakistan (SMC-Private) Limited,"House # 337-B, Canal View, Lahore, Pakistan",0423596288,,https://www.macrosoftinc.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
1 Machine Software,"office #211 ,2nd floor al Hafeez Avenue 95, Block B3 Gulberg III, Lahore, Pakistan", 326 0488722,,https://onemachinesoftware.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Webo,"Ejaz Arcade, Gulberg 2, Lahore, 54000, Pakistan", 300 8414048,,https://www.webo.pk/,Website designer,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Pearl Solutions (Pvt) Ltd.,"590 Shadman 1 Rd, Shadman 1 Shadman, Lahore, 54000, Pakistan", 300 7774979,,https://www.pearlsol.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
FastAccounts | Accounting Software Lahore,"Block E2 E-2 Gulberg, III, 54660, Pakistan",0421110083,,https://www.fastaccounts.io/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
CodeNinja,"Commercial, 4th Floor, Tower B, DHA Business HUB Phase 8, Broadway, Lahore, 54810, Pakistan",0423455136,,https://www.codeninja.pk/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Sakai Technologies Model Town,"125, Bank Square Market, Model, Block C Town, Lahore, 54000, Pakistan", 331 4866689,,https://sakaitech.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
2BTech | Business IT Solutions Company,"62, Block C2 Block C 2 Gulberg III, Lahore, 54000, Pakistan", 344 9889555,,https://www.2btechinc.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Xamsol IT Services Provider,"Gulshan Ali Colony Gulshan e Ali Colony, Lahore, 54810, Pakistan", 302 4600312,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Active House Technologies,"Office # 19, 2nd Floor, IT Tower, Hali Rd, Block E1 Block E 1 Gulberg III, Lahore, 54660, Pakistan",0423523902,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
"Store,Pharmacy,Fast Food,Cafe,Restaurant Software",+92 324 4492876, 324 4492876,,https://www.facebook.com/Software-Bank-105748474772395,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
ZAPTA Technologies,"144/2, Block B, Bankers Society Near DHA Phase 4, Lahore, 54792, Pakistan", 300 8542811,,https://zaptatech.com/,Software company,4.9,,"
Closed · Opens 10 AM Tue
See more hours
",https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Allomate Solutions,"21 Dr Mateen Fatima Rd, Block H Gulberg, Lahore, 54400, Pakistan", 318 1664007,,http://www.allomate.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Linez Technologies,"Al Hafeez Shopping Mall, 321 Main Blvd Gulberg, Block D1 Gulberg III, Lahore, 54660, Pakistan", 329 6219415,,http://lineztechnologies.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Powersoft19,powersoft19.com,+1 865-686-8124,,http://www.powersoft19.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
AutoSoft Dynamics Pvt. Limited,"75 / 76 D, Askari Corporate Towers, 13th floor, 1 Main Blvd Gulberg, Block D1 Gulberg III, Lahore, Pakistan",0423640050,,https://autosoftdynamics.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Epic Bit Studio - Software House & Game Studio,"Office# 713, 7th Floor, Al Hafeez Shopping Mall, Block D1 Gulberg III, Lahore, 53400, Pakistan", 340 4538313,,https://epicbitstudio.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
AJ Software Private Limited,"1307 Al-Hafeez Heights, Main Blvd Gulberg, Block D1 Gulberg III, Lahore, 54000, Pakistan",0423640015,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Software Company,"7, E/3 Gulberg III, Lahore, 54660, Pakistan", 323 4177657,,https://bittechnologies.co/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Motive,"Tricon Corporate Center, 8- K Main Blvd Gulberg, Block H Gulberg 2, Lahore, Pakistan", 326 1101520,,https://gomotive.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
School Management Software,Open 24 hours, 348 2258263,,https://www.ourschoolsoftware.com/,Software company,4.9,,"
Open 24 hours
See more hours
",https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Perception IT,"1st Floor, Liberty Gate Plaza behind (Zoom Petrol Pump on MmAlam Road, Tariq Rd, Block C 2 Gulberg III, Lahore, Pakistan", 301 8436565,,https://www.perception-it.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
SolutionWin Technologies,"Office #718, Al Hafeez Shopping Mall, Main Blvd, Block D1 Gulberg III, Lahore, 54660, Pakistan",0423640083,,http://www.solutionwin.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
InfoTech Private Limited,"12-N Gurumangat Rd, Block N Gulberg 2, Lahore, 54660, Pakistan",0421114274,,http://www.infotechgroup.com/,Corporate office,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
NextStep Buisness Solutions Pvt Ltd,"177 A1 Ground Floor, MM Alam Rd, Block A 1 Gulberg III, Lahore, 54000, Pakistan", 336 3987837,,http://www.nextstep.pk/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
ERP Odoo Experts,"COLABS, 50-N Gurumangat Rd, Block N Gulberg 2, Lahore, 54000, Pakistan", 342 6669927,,https://erpodooexperts.odoo.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
CureMD,"30 Davis Road, Garhi Shahu, Lahore, 54000, Pakistan",0423885222,,https://www.curemd.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
iPOS Software Lahore,"Hafeez Center, Main Boulevard Gulberg, Block E1 Block E 1 Gulberg III, Lahore, 54000, Pakistan", 321 4303627,,http://www.ipos.net.pk/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
HevByte,+92 304 1649907, 304 1649907,,https://hevbyte.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
Snappy Byte,+92 339 0007014, 339 0007014,,https://snappybyte.com/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
NavKo Marketing,"1043 Awan Street, Airport Rd, Nadirabad Gulshan e Ali Colony, Lahore, 54810, Pakistan", 300 0860082,,https://www.navcomarketing.co.uk/,Software company,4.9,,,https://www.facebook.com/software-bank-105748474772395,,https://linkedin.com/company/shopdev-co,,,,Facebook: https://www.facebook.com/software-bank-105748474772395 | LinkedIn: https://linkedin.com/company/shopdev-co,84,Hot,Google Maps,61.5%
